Estado Dados,Q(Plantarse),Q(Tirar)
"(3, 3450)",0.0,1.0
"(0, 3700)",0.0,1140.9160000000002
"(1, 4400)",0.0,-669.1723115908428
"(4, 1300)",1299.9781899777429,769.3336207534626
"(1, 1500)",1499.9999998316732,1.0
"(0, 1400)",1400.0,1557.7836728843506
"(6, 3900)",0.0,1.0
"(4, 1150)",1149.87941376,503.5600000000005
"(4, 2100)",0.0,1363.194245613341
"(2, 3700)",3108.0,1349.50861696
"(0, 2100)",2099.4494977005534,2102.7530343626845
"(0, 2900)",0.0,732.9159999999999
"(3, 3150)",1890.0191607753056,150.94
"(2, 3200)",2688.0359586457807,1.0
"(6, 3400)",0.0,1.0
"(1, 3500)",2100.0000006233968,-1979.0839999999998
"(0, 6500)",0.0,1800.94
"(6, 6500)",0.0,1.0
"(2, 7550)",0.0,630.94
"(6, 7550)",0.0,1.0
"(1, 7600)",0.0,-4547.084
"(2, 7600)",0.0,1.0
"(0, 1000)",936.0016494638053,2342.58932088195
"(0, 3400)",0.0,3989.5553464772283
"(3, 3650)",0.0,467.9267935527241
"(1, 3800)",0.0,-2009.7803104409597
"(3, 3800)",0.0,-1485.2107893981015
"(1, 3900)",3276.000039798473,1359.976053727939
"(2, 4350)",0.0,334.8676
"(2, 4400)",0.0,-945.722624
"(0, 2550)",2142.0359585785814,1921.4814400000846
"(5, 3400)",0.0,1.0
"(5, 3450)",0.0,30.939999999999998
"(3, 3600)",0.0,-1952.2862499583998
"(4, 1250)",0.0,1201.933754442909
"(0, 6000)",0.0,2520.916
"(6, 6000)",0.0,1.0
"(3, 6250)",0.0,180.916
"(6, 6250)",0.0,1.0
"(2, 6350)",0.0,60.94
"(3, 6350)",0.0,1.0
"(0, 6550)",0.0,120.94
"(2, 6550)",0.0,1.0
"(3, 7050)",0.0,300.94
"(6, 7050)",0.0,1.0
"(2, 7100)",0.0,-4247.084
"(3, 7100)",0.0,1.0
"(2, 1350)",1336.176,1070.196822145924
"(2, 2450)",2293.201153342601,1378.525710017397
"(0, 3550)",0.0,4043.9296959829644
"(2, 3550)",0.0,1.0
"(3, 3750)",0.0,251.4255424
"(6, 3750)",0.0,1.0
"(2, 3400)",0.0,213.37978240000004
"(0, 1900)",1899.9999999996494,939.8602954997596
"(0, 3650)",2190.0046118959176,3665.8105600112226
"(5, 3750)",0.0,60.94
"(5, 3800)",0.0,-2267.084
"(3, 3850)",2310.0,-858.8335999999999
"(4, 3850)",0.0,1.0
"(5, 6050)",0.0,111.9076
"(6, 6050)",0.0,1.0
"(5, 6250)",0.0,1.0
"(2, 6300)",0.0,-3767.084
"(3, 6300)",0.0,1.0
"(1, 1750)",1749.5412819535961,2319.7905924736697
"(0, 1800)",1512.0182256539033,2010.277264384184
"(5, 3200)",0.0,1.0
"(3, 3350)",0.0,360.4
"(1, 1400)",1399.941283250456,-815.0840000000001
"(5, 1750)",0.0,603.8714213252354
"(0, 2500)",0.0,657.2966121008742
"(1, 2500)",0.0,1.0
"(3, 2700)",0.0,151.5664
"(3, 4000)",0.0,1632.313624
"(6, 4000)",0.0,1.0
"(2, 3750)",0.0,-2225.084
"(3, 3400)",0.0,1.0
"(1, 3600)",2160.0,-524.0336
"(0, 4250)",0.0,1289.676664
"(4, 4250)",0.0,90.94
"(5, 4350)",0.0,60.94
"(6, 4350)",0.0,1.0
"(2, 4750)",0.0,240.93999999999997
"(5, 4750)",0.0,1.0
"(1, 4850)",0.0,-2885.084
"(2, 4850)",0.0,1.0
"(0, 1450)",1357.2002145535996,1492.9614231131661
"(1, 1450)",870.0,-451.2503382684763
"(4, 2200)",0.0,2085.5490223579036
"(1, 2450)",2449.35775566848,1224.9162689460284
"(1, 3300)",3215.527664483867,2058.36234630994
"(3, 1350)",1134.0001546280944,1931.062131054654
"(1, 4450)",2670.0,-1023.530624
"(2, 4450)",0.0,-2622.7496
"(0, 4550)",2730.0,60.94
"(1, 4550)",0.0,-2671.26656
"(3, 5150)",0.0,360.94
"(6, 5150)",0.0,1.0
"(2, 5200)",0.0,-3107.084
"(3, 5200)",0.0,1.0
"(5, 1250)",0.0,1244.8483439018626
"(6, 2350)",0.0,1.0
"(4, 2650)",0.0,185.70759999999999
"(1, 3750)",2250.0,-825.2336
"(5, 2750)",0.0,30.939999999999998
"(6, 2750)",0.0,-1649.6
"(4, 2800)",0.0,30.939999999999998
"(5, 2800)",0.0,1.0
"(3, 2900)",0.0,60.94
"(4, 2900)",0.0,301.50759999999997
"(2, 2950)",1770.0,-292.6507904
"(3, 2950)",0.0,600.4
"(5, 3350)",0.0,1.0
"(6, 3300)",0.0,1.0
"(4, 3600)",0.0,495.55890304000013
"(6, 2950)",0.0,1.0
"(1, 3050)",0.0,-1805.0839999999998
"(2, 3050)",0.0,1.0
"(3, 2400)",0.0,120.39999999999999
"(3, 2450)",0.0,300.94
"(5, 1200)",1199.8741708802213,1.0
"(3, 4200)",0.0,1.0
"(0, 5700)",0.0,900.94
"(6, 5700)",0.0,1.0
"(5, 5750)",0.0,30.939999999999998
"(6, 5750)",0.0,1.0
"(3, 5950)",0.0,-3521.084
"(5, 5950)",0.0,1.0
"(5, 1850)",1110.0,60.4
"(5, 10100)",0.0,84.916
"(6, 10100)",0.0,1.0
"(1, 10800)",0.0,420.94
"(5, 10800)",0.0,1.0
"(0, 10850)",0.0,30.939999999999998
"(1, 10850)",0.0,1.0
"(5, 10950)",0.0,60.94
"(6, 10950)",0.0,1.0
"(2, 11200)",0.0,-6659.084000000001
"(5, 11200)",0.0,1.0
"(0, 4600)",0.0,63.3076
"(1, 4600)",0.0,1.0
"(6, 5650)",0.0,1.0
"(0, 5200)",0.0,900.94
"(6, 5200)",0.0,1.0
"(3, 6200)",0.0,600.9399999999999
"(2, 6250)",0.0,30.939999999999998
"(1, 6350)",0.0,60.94
"(0, 6400)",0.0,30.939999999999998
"(1, 6400)",0.0,1.0
"(4, 6500)",0.0,60.94
"(1, 7100)",0.0,-4115.084
"(4, 7100)",0.0,1.0
"(1, 3550)",0.0,816.9076
"(6, 3550)",0.0,1.0
"(3, 3900)",0.0,484.2383055999999
"(2, 4000)",0.0,152.289856
"(2, 4150)",0.0,1.0
"(4, 4300)",0.0,143.0836
"(6, 4300)",0.0,1.0
"(3, 4350)",0.0,174.56944000000001
"(4, 4350)",0.0,1.0
"(3, 4450)",0.0,169.5076
"(4, 3750)",0.0,482.12281600027745
"(0, 3600)",0.0,3475.7337376003743
"(4, 3700)",0.0,84.376
"(0, 3350)",0.0,3794.3054285184708
"(0, 4850)",2910.0,2160.916
"(6, 4850)",0.0,-2909.5992793654077
"(3, 5050)",0.0,120.94
"(6, 5050)",0.0,1.0
"(1, 5150)",0.0,-3065.084
"(0, 3950)",0.0,1240.1651264900656
"(1, 3950)",0.0,-2273.084
"(4, 2500)",0.0,1.0
"(3, 2600)",0.0,-1499.0839999999998
"(2, 4050)",0.0,-2285.084
"(6, 4050)",0.0,1.0
"(0, 1550)",1450.8,1359.6293956379347
"(6, 4600)",0.0,1.0
"(0, 1850)",1849.995033944064,788.4018295446613
"(1, 2550)",2142.0,919.1086296552043
"(3, 2050)",0.0,543.4167414550682
"(4, 2050)",0.0,703.8140561400827
"(5, 2350)",0.0,957.0904981615873
"(6, 3850)",0.0,-2309.6
"(3, 2350)",0.0,794.5680808708521
"(4, 2350)",0.0,1.0
"(4, 5500)",0.0,155.70759999999999
"(4, 5550)",0.0,1.0
"(2, 5750)",0.0,1.0
"(5, 5800)",0.0,-3467.084
"(6, 5800)",0.0,1.0
"(5, 3550)",0.0,60.94
"(1, 4250)",0.0,420.94
"(5, 4250)",0.0,171.03714399999998
"(0, 4350)",0.0,1824.916
"(1, 4350)",0.0,1.0
"(2, 4700)",0.0,90.94
"(4, 4700)",0.0,1.0
"(1, 4800)",0.0,-295.52599999999984
"(3, 2250)",2249.7640704075716,60.4
"(0, 2450)",2387.2800000788025,984.9064
"(1, 2800)",1680.0,-1643.0839999999998
"(3, 2800)",0.0,604.975349598828
"(4, 3000)",0.0,30.939999999999998
"(4, 3500)",3276.0000000021805,1.0
"(2, 10350)",6210.000025520647,132.3664
"(5, 10350)",0.0,1.0
"(6, 10150)",0.0,1.0
"(3, 10200)",8568.0,3875.7164400640004
"(4, 10200)",0.0,1.0
"(1, 10350)",0.0,90.94
"(3, 10350)",0.0,1.0
"(0, 10450)",0.0,60.94
"(1, 10450)",0.0,1.0
"(3, 10650)",0.0,-6341.084000000001
"(6, 10650)",0.0,1.0
"(5, 2600)",0.0,1.0
"(6, 2650)",0.0,1.0
"(0, 2600)",0.0,1260.9160000000002
"(0, 4100)",0.0,3104.350108207902
"(0, 5600)",0.0,900.94
"(6, 5600)",0.0,1.0
"(2, 6200)",0.0,360.94
